latitude,longitude,year_month,irradiance
42.5,45.5,201906,6.1277
42.5,45.5,201907,5.8284
42.5,45.5,201908,5.2752
42.5,45.5,201909,4.0044
42.5,45.5,201910,3.7267
42.5,45.5,201911,2.2188
42.5,45.5,201912,1.765
42.5,45.5,201913,3.9062
42.5,45.5,202001,1.8559
42.5,45.5,202002,2.8284
42.5,45.5,202003,3.558
42.5,45.5,202004,4.5643
42.5,45.5,202005,5.3347
42.5,45.5,202006,6.3322
42.5,45.5,202007,5.9261
42.5,45.5,202008,5.43
42.5,45.5,202009,4.6142
42.5,45.5,202010,3.6319
42.5,45.5,202011,1.9562
42.5,45.5,202012,1.7515
42.5,45.5,202013,3.984
42.5,45.5,202101,1.8902
42.5,45.5,202102,2.3129
42.5,45.5,202103,3.3091
42.5,45.5,202104,4.1765
42.5,45.5,202105,6.0578
42.5,45.5,202106,6.3648
42.5,45.5,202107,5.5013
42.5,45.5,202108,5.8078
42.5,45.5,202109,3.5256
42.5,45.5,202110,2.7641
42.5,45.5,202111,2.2438
42.5,45.5,202112,1.6361
42.5,45.5,202113,3.8083
42.5,45.5,202201,1.879
42.5,45.5,202202,2.7634
42.5,45.5,202203,3.3871
42.5,45.5,202204,4.6596
42.5,45.5,202205,5.0237
42.5,45.5,202206,5.0942
42.5,45.5,202207,6.1898
42.5,45.5,202208,6.1262
42.5,45.5,202209,4.3805
42.5,45.5,202210,2.9347
42.5,45.5,202211,2.1458
42.5,45.5,202212,1.6891
42.5,45.5,202213,3.8628
42.5,45.5,202301,2.0755
42.5,45.5,202302,2.8802
42.5,45.5,202303,3.09
42.5,45.5,202304,3.9245
42.5,45.5,202305,4.6006
42.5,45.5,202306,5.2464
42.5,45.5,202307,6.2712
42.5,45.5,202308,5.8865
42.5,45.5,202309,4.0387
42.5,45.5,202310,3.0228
42.5,45.5,202311,1.9961
42.5,45.5,202312,1.4947
42.5,45.5,202313,3.7164
42.5,45.5,202401,1.9034
42.5,45.5,202402,2.5301
42.5,45.5,202403,3.288
42.5,45.5,202404,5.3213
42.5,45.5,202405,4.1652
42.5,45.5,202406,5.8639
42.5,45.5,202407,5.1031
42.5,45.5,202408,5.2944
42.5,45.5,202409,3.7586
42.5,45.5,202410,3.0192
42.5,45.5,202411,2.1857
42.5,45.5,202412,1.5958
42.5,45.5,202413,3.6686
42.5,45.5,202501,2.1494
42.5,45.5,202502,2.6414
42.5,45.5,202503,4.009
42.5,45.5,202504,3.7918
42.5,45.5,202505,4.9898
42.5,45.5,202506,6.0382
42.5,45.5,202507,5.8411
42.5,45.5,202508,5.5702
42.5,45.5,202509,3.4678
42.5,45.5,202510,2.9443
42.5,45.5,202511,2.545
42.5,45.5,202512,1.6214
42.5,45.5,202513,3.8086
42.75,41.5,201501,1.5907
42.75,41.5,201502,2.4888
42.75,41.5,201503,3.3586
42.75,41.5,201504,4.0949
42.75,41.5,201505,5.5591
42.75,41.5,201506,5.8759
42.75,41.5,201507,6.0149
42.75,41.5,201508,5.9527
42.75,41.5,201509,5.1413
42.75,41.5,201510,2.7314
42.75,41.5,201511,1.8019
42.75,41.5,201512,1.3502
42.75,41.5,201513,3.8366
42.75,41.5,201601,1.1422
42.75,41.5,201602,2.5111
42.75,41.5,201603,3.2446
42.75,41.5,201604,5.0472
42.75,41.5,201605,5.3808
42.75,41.5,201606,6.5354
42.75,41.5,201607,6.3266
42.75,41.5,201608,5.874
42.75,41.5,201609,4.1988
42.75,41.5,201610,2.9383
42.75,41.5,201611,2.1559
42.75,41.5,201612,1.063
42.75,41.5,201613,3.8688
42.75,41.5,201701,1.6205
42.75,41.5,201702,2.431
42.75,41.5,201703,3.8695
42.75,41.5,201704,5.31
42.75,41.5,201705,4.8814
42.75,41.5,201706,6.4685
42.75,41.5,201707,6.4248
42.75,41.5,201708,5.6786
42.75,41.5,201709,4.9606
42.75,41.5,201710,2.8634
42.75,41.5,201711,1.9872
42.75,41.5,201712,1.4395
42.75,41.5,201713,3.9998
42.75,41.5,201801,1.3003
42.75,41.5,201802,2.5296
42.75,41.5,201803,2.9719
42.75,41.5,201804,5.8877
42.75,41.5,201805,5.665
42.75,41.5,201806,7.1021
42.75,41.5,201807,5.766
42.75,41.5,201808,5.5694
42.75,41.5,201809,4.4602
42.75,41.5,201810,3.3972
42.75,41.5,201811,1.981
42.75,41.5,201812,1.1321
42.75,41.5,201813,3.9826
42.75,41.5,201901,1.4954
42.75,41.5,201902,2.1031
42.75,41.5,201903,3.4678
42.75,41.5,201904,4.7698
42.75,41.5,201905,6.175
42.75,41.5,201906,6.6247
42.75,41.5,201907,5.9191
42.75,41.5,201908,5.8889
42.75,41.5,201909,4.4114
42.75,41.5,201910,3.4771
42.75,41.5,201911,2.3434
42.75,41.5,201912,1.6001
42.75,41.5,201913,4.0332
42.75,41.5,202001,1.5938
42.75,41.5,202002,2.3069
42.75,41.5,202003,3.6377
42.75,41.5,202004,5.0498
42.75,41.5,202005,5.4972
42.75,41.5,202006,7.0922
42.75,41.5,202007,6.3792
42.75,41.5,202008,6.1438
42.75,41.5,202009,5.0422
42.75,41.5,202010,3.6917
42.75,41.5,202011,1.8696
42.75,41.5,202012,1.6766
42.75,41.5,202013,4.1686
42.75,41.5,202101,1.5941
42.75,41.5,202102,2.1912
42.75,41.5,202103,3.5772
42.75,41.5,202104,3.8753
42.75,41.5,202105,6.1733
42.75,41.5,202106,6.329
42.75,41.5,202107,6.5614
42.75,41.5,202108,5.6676
42.75,41.5,202109,3.5741
42.75,41.5,202110,3.1522
42.75,41.5,202111,1.9778
42.75,41.5,202112,1.4592
42.75,41.5,202113,3.8568
42.75,41.5,202201,1.355
42.75,41.5,202202,2.3846
42.75,41.5,202203,3.1949
42.75,41.5,202204,4.6831
42.75,41.5,202205,5.7989
42.75,41.5,202206,5.3393
42.75,41.5,202207,5.3052
42.75,41.5,202208,6.0406
42.75,41.5,202209,4.2439
42.75,41.5,202210,2.6448
42.75,41.5,202211,1.921
42.75,41.5,202212,1.4748
42.75,41.5,202213,3.7058
42.75,41.5,202301,2.2042
42.75,41.5,202302,2.0935
42.75,41.5,202303,2.7787
42.75,41.5,202304,4.3044
42.75,41.5,202305,5.2356
42.75,41.5,202306,5.9078
42.75,41.5,202307,6.4346
42.75,41.5,202308,6.0564
42.75,41.5,202309,4.7897
42.75,41.5,202310,3.029
42.75,41.5,202311,1.645
42.75,41.5,202312,1.3874
42.75,41.5,202313,3.8328
42.75,41.5,202401,1.5286
42.75,41.5,202402,2.561
42.75,41.5,202403,3.2693
42.75,41.5,202404,5.2212
42.75,41.5,202405,5.2733
42.75,41.5,202406,6.5719
42.75,41.5,202407,5.8913
42.75,41.5,202408,5.8325
42.75,41.5,202409,4.4796
42.75,41.5,202410,2.7799
42.75,41.5,202411,1.907
42.75,41.5,202412,1.5125
42.75,41.5,202413,3.9026
42.75,41.5,202501,2.0206
42.75,41.5,202502,2.2267
42.75,41.5,202503,3.7745
42.75,41.5,202504,4.2401
42.75,41.5,202505,5.8579
42.75,41.5,202506,6.305
42.75,41.5,202507,6.2755
42.75,41.5,202508,5.7178
42.75,41.5,202509,3.9905
42.75,41.5,202510,2.6712
42.75,41.5,202511,2.3246
42.75,41.5,202512,1.3188
42.75,41.5,202513,3.9038
42.75,41.75,201501,1.5907
42.75,41.75,201502,2.4888
42.75,41.75,201503,3.3586
42.75,41.75,201504,4.0949
42.75,41.75,201505,5.5591
42.75,41.75,201506,5.8759
42.75,41.75,201507,6.0149
42.75,41.75,201508,5.9527
42.75,41.75,201509,5.1413
42.75,41.75,201510,2.7314
42.75,41.75,201511,1.8019
42.75,41.75,201512,1.3502
42.75,41.75,201513,3.8366
42.75,41.75,201601,1.1422
42.75,41.75,201602,2.5111
42.75,41.75,201603,3.2446
42.75,41.75,201604,5.0472
42.75,41.75,201605,5.3808
42.75,41.75,201606,6.5354
42.75,41.75,201607,6.3266
42.75,41.75,201608,5.874
42.75,41.75,201609,4.1988
42.75,41.75,201610,2.9383
42.75,41.75,201611,2.1559
42.75,41.75,201612,1.063
42.75,41.75,201613,3.8688
42.75,41.75,201701,1.6205
42.75,41.75,201702,2.431
42.75,41.75,201703,3.8695
42.75,41.75,201704,5.31
42.75,41.75,201705,4.8814
42.75,41.75,201706,6.4685
42.75,41.75,201707,6.4248
42.75,41.75,201708,5.6786
42.75,41.75,201709,4.9606
42.75,41.75,201710,2.8634
42.75,41.75,201711,1.9872
42.75,41.75,201712,1.4395
42.75,41.75,201713,3.9998
42.75,41.75,201801,1.3003
42.75,41.75,201802,2.5296
42.75,41.75,201803,2.9719
42.75,41.75,201804,5.8877
42.75,41.75,201805,5.665
42.75,41.75,201806,7.1021
42.75,41.75,201807,5.766
42.75,41.75,201808,5.5694
42.75,41.75,201809,4.4602
42.75,41.75,201810,3.3972
42.75,41.75,201811,1.981
42.75,41.75,201812,1.1321
42.75,41.75,201813,3.9826
42.75,41.75,201901,1.4954
42.75,41.75,201902,2.1031
42.75,41.75,201903,3.4678
42.75,41.75,201904,4.7698
42.75,41.75,201905,6.175
42.75,41.75,201906,6.6247
42.75,41.75,201907,5.9191
42.75,41.75,201908,5.8889
42.75,41.75,201909,4.4114
42.75,41.75,201910,3.4771
42.75,41.75,201911,2.3434
42.75,41.75,201912,1.6001
42.75,41.75,201913,4.0332
42.75,41.75,202001,1.5938
42.75,41.75,202002,2.3069
42.75,41.75,202003,3.6377
42.75,41.75,202004,5.0498
42.75,41.75,202005,5.4972
42.75,41.75,202006,7.0922
42.75,41.75,202007,6.3792
42.75,41.75,202008,6.1438
42.75,41.75,202009,5.0422
42.75,41.75,202010,3.6917
42.75,41.75,202011,1.8696
42.75,41.75,202012,1.6766
42.75,41.75,202013,4.1686
42.75,41.75,202101,1.5941
42.75,41.75,202102,2.1912
42.75,41.75,202103,3.5772
42.75,41.75,202104,3.8753
42.75,41.75,202105,6.1733
42.75,41.75,202106,6.329
42.75,41.75,202107,6.5614
42.75,41.75,202108,5.6676
42.75,41.75,202109,3.5741
42.75,41.75,202110,3.1522
42.75,41.75,202111,1.9778
42.75,41.75,202112,1.4592
42.75,41.75,202113,3.8568
42.75,41.75,202201,1.355
42.75,41.75,202202,2.3846
42.75,41.75,202203,3.1949
42.75,41.75,202204,4.6831
42.75,41.75,202205,5.7989
42.75,41.75,202206,5.3393
42.75,41.75,202207,5.3052
42.75,41.75,202208,6.0406
42.75,41.75,202209,4.2439
42.75,41.75,202210,2.6448
42.75,41.75,202211,1.921
42.75,41.75,202212,1.4748
42.75,41.75,202213,3.7058
42.75,41.75,202301,2.2042
42.75,41.75,202302,2.0935
42.75,41.75,202303,2.7787
42.75,41.75,202304,4.3044
42.75,41.75,202305,5.2356
42.75,41.75,202306,5.9078
42.75,41.75,202307,6.4346
42.75,41.75,202308,6.0564
42.75,41.75,202309,4.7897
42.75,41.75,202310,3.029
42.75,41.75,202311,1.645
42.75,41.75,202312,1.3874
42.75,41.75,202313,3.8328
42.75,41.75,202401,1.5286
42.75,41.75,202402,2.561
42.75,41.75,202403,3.2693
42.75,41.75,202404,5.2212
42.75,41.75,202405,5.2733
42.75,41.75,202406,6.5719
42.75,41.75,202407,5.8913
42.75,41.75,202408,5.8325
42.75,41.75,202409,4.4796
42.75,41.75,202410,2.7799
42.75,41.75,202411,1.907
42.75,41.75,202412,1.5125
42.75,41.75,202413,3.9026
42.75,41.75,202501,2.0206
42.75,41.75,202502,2.2267
42.75,41.75,202503,3.7745
42.75,41.75,202504,4.2401
42.75,41.75,202505,5.8579
42.75,41.75,202506,6.305
42.75,41.75,202507,6.2755
42.75,41.75,202508,5.7178
42.75,41.75,202509,3.9905
42.75,41.75,202510,2.6712
42.75,41.75,202511,2.3246
42.75,41.75,202512,1.3188
42.75,41.75,202513,3.9038
42.75,42.0,201501,1.5497
42.75,42.0,201502,2.4722
42.75,42.0,201503,3.311
42.75,42.0,201504,3.8126
42.75,42.0,201505,5.2745
42.75,42.0,201506,5.5829
42.75,42.0,201507,5.7113
42.75,42.0,201508,5.8049
42.75,42.0,201509,5.0904
42.75,42.0,201510,2.6057
42.75,42.0,201511,1.7594
42.75,42.0,201512,1.3174
42.75,42.0,201513,3.697
42.75,42.0,201601,1.1364
42.75,42.0,201602,2.425
42.75,42.0,201603,3.0624
42.75,42.0,201604,5.0206
42.75,42.0,201605,5.0522
42.75,42.0,201606,6.1337
42.75,42.0,201607,5.7782
42.75,42.0,201608,5.8039
42.75,42.0,201609,4.0246
42.75,42.0,201610,2.8313
42.75,42.0,201611,2.1324
42.75,42.0,201612,1.205
42.75,42.0,201613,3.7176
42.75,42.0,201701,1.6224
42.75,42.0,201702,2.4989
42.75,42.0,201703,3.6847
42.75,42.0,201704,4.7935
42.75,42.0,201705,4.5418
42.75,42.0,201706,5.815
42.75,42.0,201707,5.9659
42.75,42.0,201708,5.809
42.75,42.0,201709,4.9303
42.75,42.0,201710,2.6947
42.75,42.0,201711,1.8943
42.75,42.0,201712,1.4602
42.75,42.0,201713,3.8141
42.75,42.0,201801,1.397
42.75,42.0,201802,2.3866
42.75,42.0,201803,2.6215
42.75,42.0,201804,5.4845
42.75,42.0,201805,5.1487
42.75,42.0,201806,6.6427
42.75,42.0,201807,5.64
42.75,42.0,201808,5.2524
42.75,42.0,201809,4.3747
42.75,42.0,201810,3.4159
42.75,42.0,201811,2.0436
42.75,42.0,201812,1.2576
42.75,42.0,201813,3.8081
42.75,42.0,201901,1.5665
42.75,42.0,201902,2.0758
42.75,42.0,201903,3.2273
42.75,42.0,201904,4.3877
42.75,42.0,201905,5.7929
42.75,42.0,201906,6.2347
42.75,42.0,201907,5.4775
42.75,42.0,201908,5.6743
42.75,42.0,201909,4.2682
42.75,42.0,201910,3.5095
42.75,42.0,201911,2.4005
42.75,42.0,201912,1.6406
42.75,42.0,201913,3.864
42.75,42.0,202001,1.645
42.75,42.0,202002,2.3009
42.75,42.0,202003,3.4889
42.75,42.0,202004,4.7138
42.75,42.0,202005,5.0628
42.75,42.0,202006,6.6962
42.75,42.0,202007,5.9863
42.75,42.0,202008,5.7778
42.75,42.0,202009,4.9212
42.75,42.0,202010,3.6845
42.75,42.0,202011,1.8667
42.75,42.0,202012,1.6764
42.75,42.0,202013,3.9881
42.75,42.0,202101,1.6402
42.75,42.0,202102,2.0662
42.75,42.0,202103,3.1685
42.75,42.0,202104,3.6266
42.75,42.0,202105,5.8438
42.75,42.0,202106,5.9738
42.75,42.0,202107,6.1296
42.75,42.0,202108,5.4514
42.75,42.0,202109,3.5647
42.75,42.0,202110,3.0658
42.75,42.0,202111,2.016
42.75,42.0,202112,1.4635
42.75,42.0,202113,3.6792
42.75,42.0,202201,1.349
42.75,42.0,202202,2.2826
42.75,42.0,202203,2.8171
42.75,42.0,202204,4.5727
42.75,42.0,202205,5.1917
42.75,42.0,202206,5.0047
42.75,42.0,202207,5.3297
42.75,42.0,202208,6.1169
42.75,42.0,202209,4.2154
42.75,42.0,202210,2.6225
42.75,42.0,202211,1.9133
42.75,42.0,202212,1.5725
42.75,42.0,202213,3.5892
42.75,42.0,202301,2.1259
42.75,42.0,202302,2.0218
42.75,42.0,202303,2.495
42.75,42.0,202304,4.0771
42.75,42.0,202305,4.8758
42.75,42.0,202306,5.5469
42.75,42.0,202307,6.1219
42.75,42.0,202308,5.9875
42.75,42.0,202309,4.6399
42.75,42.0,202310,2.9292
42.75,42.0,202311,1.6166
42.75,42.0,202312,1.3793
42.75,42.0,202313,3.6614
42.75,42.0,202401,1.4633
42.75,42.0,202402,2.4545
42.75,42.0,202403,3.0168
42.75,42.0,202404,5.0904
42.75,42.0,202405,4.7707
42.75,42.0,202406,6.1342
42.75,42.0,202407,5.5243
42.75,42.0,202408,5.7314
42.75,42.0,202409,4.5122
42.75,42.0,202410,2.6474
42.75,42.0,202411,1.927
42.75,42.0,202412,1.4098
42.75,42.0,202413,3.7229
42.75,42.0,202501,1.9642
42.75,42.0,202502,2.214
42.75,42.0,202503,3.5774
42.75,42.0,202504,3.7428
42.75,42.0,202505,5.515
42.75,42.0,202506,5.8894
42.75,42.0,202507,6.127
42.75,42.0,202508,5.6489
42.75,42.0,202509,3.876
42.75,42.0,202510,2.6573
42.75,42.0,202511,2.3714
42.75,42.0,202512,1.3366
42.75,42.0,202513,3.7534
42.75,42.25,201501,1.5497
42.75,42.25,201502,2.4722
42.75,42.25,201503,3.311
42.75,42.25,201504,3.8126
42.75,42.25,201505,5.2745
42.75,42.25,201506,5.5829
42.75,42.25,201507,5.7113
42.75,42.25,201508,5.8049
42.75,42.25,201509,5.0904
42.75,42.25,201510,2.6057
42.75,42.25,201511,1.7594
42.75,42.25,201512,1.3174
42.75,42.25,201513,3.697
42.75,42.25,201601,1.1364
42.75,42.25,201602,2.425
42.75,42.25,201603,3.0624
42.75,42.25,201604,5.0206
42.75,42.25,201605,5.0522
42.75,42.25,201606,6.1337
42.75,42.25,201607,5.7782
42.75,42.25,201608,5.8039
42.75,42.25,201609,4.0246
42.75,42.25,201610,2.8313
42.75,42.25,201611,2.1324
42.75,42.25,201612,1.205
42.75,42.25,201613,3.7176
42.75,42.25,201701,1.6224
42.75,42.25,201702,2.4989
42.75,42.25,201703,3.6847
42.75,42.25,201704,4.7935
42.75,42.25,201705,4.5418
42.75,42.25,201706,5.815
42.75,42.25,201707,5.9659
42.75,42.25,201708,5.809
42.75,42.25,201709,4.9303
42.75,42.25,201710,2.6947
42.75,42.25,201711,1.8943
42.75,42.25,201712,1.4602
42.75,42.25,201713,3.8141
42.75,42.25,201801,1.397
42.75,42.25,201802,2.3866
42.75,42.25,201803,2.6215
42.75,42.25,201804,5.4845
42.75,42.25,201805,5.1487
42.75,42.25,201806,6.6427
42.75,42.25,201807,5.64
42.75,42.25,201808,5.2524
42.75,42.25,201809,4.3747
42.75,42.25,201810,3.4159
42.75,42.25,201811,2.0436
42.75,42.25,201812,1.2576
42.75,42.25,201813,3.8081
42.75,42.25,201901,1.5665
42.75,42.25,201902,2.0758
42.75,42.25,201903,3.2273
42.75,42.25,201904,4.3877
42.75,42.25,201905,5.7929
42.75,42.25,201906,6.2347
42.75,42.25,201907,5.4775
42.75,42.25,201908,5.6743
42.75,42.25,201909,4.2682
42.75,42.25,201910,3.5095
42.75,42.25,201911,2.4005
42.75,42.25,201912,1.6406
42.75,42.25,201913,3.864
42.75,42.25,202001,1.645
42.75,42.25,202002,2.3009
42.75,42.25,202003,3.4889
42.75,42.25,202004,4.7138
42.75,42.25,202005,5.0628
42.75,42.25,202006,6.6962
42.75,42.25,202007,5.9863
42.75,42.25,202008,5.7778
42.75,42.25,202009,4.9212
42.75,42.25,202010,3.6845
42.75,42.25,202011,1.8667
42.75,42.25,202012,1.6764
42.75,42.25,202013,3.9881
42.75,42.25,202101,1.6402
42.75,42.25,202102,2.0662
42.75,42.25,202103,3.1685
42.75,42.25,202104,3.6266
42.75,42.25,202105,5.8438
42.75,42.25,202106,5.9738
42.75,42.25,202107,6.1296
42.75,42.25,202108,5.4514
42.75,42.25,202109,3.5647
42.75,42.25,202110,3.0658
42.75,42.25,202111,2.016
42.75,42.25,202112,1.4635
42.75,42.25,202113,3.6792
42.75,42.25,202201,1.349
42.75,42.25,202202,2.2826
42.75,42.25,202203,2.8171
42.75,42.25,202204,4.5727
42.75,42.25,202205,5.1917
42.75,42.25,202206,5.0047
42.75,42.25,202207,5.3297
42.75,42.25,202208,6.1169
42.75,42.25,202209,4.2154
42.75,42.25,202210,2.6225
42.75,42.25,202211,1.9133
42.75,42.25,202212,1.5725
42.75,42.25,202213,3.5892
42.75,42.25,202301,2.1259
42.75,42.25,202302,2.0218
42.75,42.25,202303,2.495
42.75,42.25,202304,4.0771
42.75,42.25,202305,4.8758
42.75,42.25,202306,5.5469
42.75,42.25,202307,6.1219
42.75,42.25,202308,5.9875
42.75,42.25,202309,4.6399
42.75,42.25,202310,2.9292
42.75,42.25,202311,1.6166
42.75,42.25,202312,1.3793
42.75,42.25,202313,3.6614
42.75,42.25,202401,1.4633
42.75,42.25,202402,2.4545
42.75,42.25,202403,3.0168
42.75,42.25,202404,5.0904
42.75,42.25,202405,4.7707
42.75,42.25,202406,6.1342
42.75,42.25,202407,5.5243
42.75,42.25,202408,5.7314
42.75,42.25,202409,4.5122
42.75,42.25,202410,2.6474
42.75,42.25,202411,1.927
42.75,42.25,202412,1.4098
42.75,42.25,202413,3.7229
42.75,42.25,202501,1.9642
42.75,42.25,202502,2.214
42.75,42.25,202503,3.5774
42.75,42.25,202504,3.7428
42.75,42.25,202505,5.515
42.75,42.25,202506,5.8894
42.75,42.25,202507,6.127
42.75,42.25,202508,5.6489
42.75,42.25,202509,3.876
42.75,42.25,202510,2.6573
42.75,42.25,202511,2.3714
42.75,42.25,202512,1.3366
42.75,42.25,202513,3.7534
42.75,42.5,201501,1.5497
42.75,42.5,201502,2.4722
42.75,42.5,201503,3.311
42.75,42.5,201504,3.8126
42.75,42.5,201505,5.2745
42.75,42.5,201506,5.5829
42.75,42.5,201507,5.7113
42.75,42.5,201508,5.8049
42.75,42.5,201509,5.0904
42.75,42.5,201510,2.6057
42.75,42.5,201511,1.7594
42.75,42.5,201512,1.3174
42.75,42.5,201513,3.697
42.75,42.5,201601,1.1364
42.75,42.5,201602,2.425
42.75,42.5,201603,3.0624
42.75,42.5,201604,5.0206
42.75,42.5,201605,5.0522
42.75,42.5,201606,6.1337
42.75,42.5,201607,5.7782
42.75,42.5,201608,5.8039
42.75,42.5,201609,4.0246
42.75,42.5,201610,2.8313
42.75,42.5,201611,2.1324
42.75,42.5,201612,1.205
42.75,42.5,201613,3.7176
42.75,42.5,201701,1.6224
42.75,42.5,201702,2.4989
42.75,42.5,201703,3.6847
42.75,42.5,201704,4.7935
42.75,42.5,201705,4.5418
42.75,42.5,201706,5.815
42.75,42.5,201707,5.9659
42.75,42.5,201708,5.809
42.75,42.5,201709,4.9303
42.75,42.5,201710,2.6947
42.75,42.5,201711,1.8943
42.75,42.5,201712,1.4602
42.75,42.5,201713,3.8141
42.75,42.5,201801,1.397
42.75,42.5,201802,2.3866
42.75,42.5,201803,2.6215
42.75,42.5,201804,5.4845
42.75,42.5,201805,5.1487
42.75,42.5,201806,6.6427
42.75,42.5,201807,5.64
42.75,42.5,201808,5.2524
42.75,42.5,201809,4.3747
42.75,42.5,201810,3.4159
42.75,42.5,201811,2.0436
42.75,42.5,201812,1.2576
42.75,42.5,201813,3.8081
42.75,42.5,201901,1.5665
42.75,42.5,201902,2.0758
42.75,42.5,201903,3.2273
42.75,42.5,201904,4.3877
42.75,42.5,201905,5.7929
42.75,42.5,201906,6.2347
42.75,42.5,201907,5.4775
42.75,42.5,201908,5.6743
42.75,42.5,201909,4.2682
42.75,42.5,201910,3.5095
42.75,42.5,201911,2.4005
42.75,42.5,201912,1.6406
42.75,42.5,201913,3.864
42.75,42.5,202001,1.645
42.75,42.5,202002,2.3009
42.75,42.5,202003,3.4889
42.75,42.5,202004,4.7138
42.75,42.5,202005,5.0628
42.75,42.5,202006,6.6962
42.75,42.5,202007,5.9863
42.75,42.5,202008,5.7778
42.75,42.5,202009,4.9212
42.75,42.5,202010,3.6845
42.75,42.5,202011,1.8667
42.75,42.5,202012,1.6764
42.75,42.5,202013,3.9881
42.75,42.5,202101,1.6402
42.75,42.5,202102,2.0662
42.75,42.5,202103,3.1685
42.75,42.5,202104,3.6266
42.75,42.5,202105,5.8438
42.75,42.5,202106,5.9738
42.75,42.5,202107,6.1296
42.75,42.5,202108,5.4514
42.75,42.5,202109,3.5647
42.75,42.5,202110,3.0658
42.75,42.5,202111,2.016
42.75,42.5,202112,1.4635
42.75,42.5,202113,3.6792
42.75,42.5,202201,1.349
42.75,42.5,202202,2.2826
42.75,42.5,202203,2.8171
42.75,42.5,202204,4.5727
42.75,42.5,202205,5.1917
42.75,42.5,202206,5.0047
42.75,42.5,202207,5.3297
42.75,42.5,202208,6.1169
42.75,42.5,202209,4.2154
42.75,42.5,202210,2.6225
42.75,42.5,202211,1.9133
42.75,42.5,202212,1.5725
42.75,42.5,202213,3.5892
42.75,42.5,202301,2.1259
42.75,42.5,202302,2.0218
42.75,42.5,202303,2.495
42.75,42.5,202304,4.0771
42.75,42.5,202305,4.8758
42.75,42.5,202306,5.5469
42.75,42.5,202307,6.1219
42.75,42.5,202308,5.9875
42.75,42.5,202309,4.6399
42.75,42.5,202310,2.9292
42.75,42.5,202311,1.6166
42.75,42.5,202312,1.3793
42.75,42.5,202313,3.6614
42.75,42.5,202401,1.4633
42.75,42.5,202402,2.4545
42.75,42.5,202403,3.0168
42.75,42.5,202404,5.0904
42.75,42.5,202405,4.7707
42.75,42.5,202406,6.1342
42.75,42.5,202407,5.5243
42.75,42.5,202408,5.7314
42.75,42.5,202409,4.5122
42.75,42.5,202410,2.6474
42.75,42.5,202411,1.927
42.75,42.5,202412,1.4098
42.75,42.5,202413,3.7229
42.75,42.5,202501,1.9642
42.75,42.5,202502,2.214
42.75,42.5,202503,3.5774
42.75,42.5,202504,3.7428
42.75,42.5,202505,5.515
42.75,42.5,202506,5.8894
42.75,42.5,202507,6.127
42.75,42.5,202508,5.6489
42.75,42.5,202509,3.876
42.75,42.5,202510,2.6573
42.75,42.5,202511,2.3714
42.75,42.5,202512,1.3366
42.75,42.5,202513,3.7534
42.75,42.75,201501,1.5497
42.75,42.75,201502,2.4722
42.75,42.75,201503,3.311
42.75,42.75,201504,3.8126
42.75,42.75,201505,5.2745
42.75,42.75,201506,5.5829
42.75,42.75,201507,5.7113
42.75,42.75,201508,5.8049
42.75,42.75,201509,5.0904
42.75,42.75,201510,2.6057
42.75,42.75,201511,1.7594
42.75,42.75,201512,1.3174
42.75,42.75,201513,3.697
42.75,42.75,201601,1.1364
42.75,42.75,201602,2.425
42.75,42.75,201603,3.0624
42.75,42.75,201604,5.0206
42.75,42.75,201605,5.0522
42.75,42.75,201606,6.1337
42.75,42.75,201607,5.7782
42.75,42.75,201608,5.8039
42.75,42.75,201609,4.0246
42.75,42.75,201610,2.8313
42.75,42.75,201611,2.1324
42.75,42.75,201612,1.205
42.75,42.75,201613,3.7176
42.75,42.75,201701,1.6224
42.75,42.75,201702,2.4989
42.75,42.75,201703,3.6847
42.75,42.75,201704,4.7935
42.75,42.75,201705,4.5418
42.75,42.75,201706,5.815
42.75,42.75,201707,5.9659
42.75,42.75,201708,5.809
42.75,42.75,201709,4.9303
42.75,42.75,201710,2.6947
42.75,42.75,201711,1.8943
42.75,42.75,201712,1.4602
42.75,42.75,201713,3.8141
42.75,42.75,201801,1.397
42.75,42.75,201802,2.3866
42.75,42.75,201803,2.6215
42.75,42.75,201804,5.4845
42.75,42.75,201805,5.1487
42.75,42.75,201806,6.6427
42.75,42.75,201807,5.64
42.75,42.75,201808,5.2524
42.75,42.75,201809,4.3747
42.75,42.75,201810,3.4159
42.75,42.75,201811,2.0436
42.75,42.75,201812,1.2576
42.75,42.75,201813,3.8081
42.75,42.75,201901,1.5665
42.75,42.75,201902,2.0758
42.75,42.75,201903,3.2273
42.75,42.75,201904,4.3877
42.75,42.75,201905,5.7929
42.75,42.75,201906,6.2347
42.75,42.75,201907,5.4775
42.75,42.75,201908,5.6743
42.75,42.75,201909,4.2682
42.75,42.75,201910,3.5095
42.75,42.75,201911,2.4005
42.75,42.75,201912,1.6406
42.75,42.75,201913,3.864
42.75,42.75,202001,1.645
42.75,42.75,202002,2.3009
42.75,42.75,202003,3.4889
42.75,42.75,202004,4.7138
42.75,42.75,202005,5.0628
42.75,42.75,202006,6.6962
42.75,42.75,202007,5.9863
42.75,42.75,202008,5.7778
42.75,42.75,202009,4.9212
42.75,42.75,202010,3.6845
42.75,42.75,202011,1.8667
42.75,42.75,202012,1.6764
42.75,42.75,202013,3.9881
42.75,42.75,202101,1.6402
